"county","year","crop_name","perc_eval","variable","value"
"Genesee",2016,"Soybeans",92.14,"perc_cc",2.96347643778165
"Genesee",2017,"Soybeans",89.38,"perc_cc",3.8299358583862
"Genesee",2018,"Corn",101.34,"perc_cc",12.7526913610149
"Genesee",2018,"Soybeans",104.63,"perc_cc",9.03249600750831
"Genesee",2019,"Corn",101.7,"perc_cc",6.96081337294591
"Genesee",2019,"Soybeans",105.44,"perc_cc",1.44559255300643
"Genesee",2020,"Corn",101.4,"perc_cc",8.22457787122795
"Genesee",2020,"Soybeans",105.05,"perc_cc",3.83840543606665
"Genesee",2021,"Soybeans",102.36,"perc_cc",4.46160068826605
"Herkimer",2015,"Corn",60.19,"perc_cc",0.7093445861813
"Herkimer",2017,"Corn",83.8,"perc_cc",0.893948549744522
"Herkimer",2018,"Soybeans",72.46,"perc_cc",0.517125971842555
"Herkimer",2019,"Soybeans",75.12,"perc_cc",1.28017781737178
"Herkimer",2020,"Corn",80.8,"perc_cc",12.8397420832182
"Herkimer",2020,"Soybeans",73.48,"perc_cc",10.0680971090397
"Herkimer",2021,"Corn",77.79,"perc_cc",2.38894140597458
"Herkimer",2021,"Soybeans",95.44,"perc_cc",3.45499110172108
"Jefferson",2015,"Corn",119.81,"perc_cc",16.7560360423262
"Jefferson",2015,"Soybeans",83.5,"perc_cc",13.2011528780209
"Jefferson",2016,"Corn",67.92,"perc_cc",6.72353926432076
"Jefferson",2016,"Soybeans",79.31,"perc_cc",3.16805923235878
"Jefferson",2017,"Corn",83.99,"perc_cc",22.2139243162523
"Jefferson",2017,"Soybeans",73.55,"perc_cc",11.9331904531507
"Jefferson",2018,"Corn",87.06,"perc_cc",4.06538616162741
"Jefferson",2018,"Soybeans",78.54,"perc_cc",1.91726363555179
"Jefferson",2019,"Corn",95.86,"perc_cc",11.2835143887264
"Jefferson",2019,"Soybeans",83.31,"perc_cc",1.52089148574785
"Jefferson",2020,"Corn",92.41,"perc_cc",5.20993936472082
"Jefferson",2020,"Soybeans",75.99,"perc_cc",4.52355507967
"Jefferson",2021,"Corn",80.1,"perc_cc",7.82522891993152
"Jefferson",2021,"Soybeans",87.97,"perc_cc",5.79844767754261
"Lewis",2015,"Soybeans",61.01,"perc_cc",4.00880006908673
"Lewis",2016,"Corn",62.71,"perc_cc",2.79777919360766
"Lewis",2017,"Corn",78.35,"perc_cc",17.2054207514123
"Lewis",2017,"Soybeans",64.76,"perc_cc",18.0638051857067
"Lewis",2018,"Corn",98.54,"perc_cc",1.41937906692395
"Lewis",2019,"Corn",87.57,"perc_cc",2.85267948328195
"Lewis",2020,"Corn",78.34,"perc_cc",0.17574353064901
"Lewis",2021,"Corn",76.32,"perc_cc",9.74847446270553
"Lewis",2021,"Soybeans",88.8,"perc_cc",7.49475676136509
"Livingston",2015,"Corn",98.47,"perc_cc",3.12170577895532
"Livingston",2015,"Soybeans",93.32,"perc_cc",0.293818033110054
"Livingston",2016,"Corn",93.47,"perc_cc",5.66454233225812
"Livingston",2016,"Soybeans",104.81,"perc_cc",2.92449047774003
"Livingston",2017,"Corn",93.27,"perc_cc",6.26051783656191
"Livingston",2017,"Soybeans",97.24,"perc_cc",2.61190067992447
"Livingston",2018,"Corn",105.6,"perc_cc",1.75777707263784
"Livingston",2018,"Soybeans",106.77,"perc_cc",0.597879681691623
"Livingston",2019,"Corn",101.15,"perc_cc",5.24829628102162
"Livingston",2019,"Soybeans",115.79,"perc_cc",0.935650843945079
"Livingston",2020,"Corn",109.44,"perc_cc",1.07406857348338
"Livingston",2020,"Soybeans",107.67,"perc_cc",0.446029594672397
"Livingston",2021,"Corn",92.9,"perc_cc",10.3874132805848
"Livingston",2021,"Soybeans",99.16,"perc_cc",2.94720873401824
"Madison",2015,"Corn",56.68,"perc_cc",3.69862074766943
"Madison",2015,"Soybeans",53.53,"perc_cc",0.531807403037735
"Madison",2016,"Corn",62.54,"perc_cc",3.27993235725835
"Madison",2016,"Soybeans",65.78,"perc_cc",0.46566835700052
"Madison",2017,"Corn",71.06,"perc_cc",7.59243875741437
"Madison",2017,"Soybeans",52.41,"perc_cc",5.5474148379334
"Madison",2018,"Corn",83.18,"perc_cc",6.40690476017105
"Madison",2018,"Soybeans",76.72,"perc_cc",9.37419462471305
"Madison",2019,"Corn",81.47,"perc_cc",2.93974057714983
"Madison",2019,"Soybeans",77.95,"perc_cc",1.27842020314816
"Madison",2020,"Corn",78.29,"perc_cc",12.6144800974926
"Madison",2020,"Soybeans",71.57,"perc_cc",24.6683801070614
"Madison",2021,"Corn",73.03,"perc_cc",4.17831615892571
"Madison",2021,"Soybeans",78.09,"perc_cc",0.7840581125855
"Montgomery",2015,"Corn",54.86,"perc_cc",1.8502188551676
"Montgomery",2016,"Corn",61.17,"perc_cc",4.30559057085312
"Montgomery",2017,"Corn",76.56,"perc_cc",3.11794878302491
"Montgomery",2018,"Corn",74,"perc_cc",8.55832756672284
"Montgomery",2020,"Corn",74.49,"perc_cc",19.1976357205077
"Montgomery",2020,"Soybeans",71.24,"perc_cc",8.83587191435427
"Montgomery",2021,"Corn",71.56,"perc_cc",6.71056444915938
"Montgomery",2021,"Soybeans",72.81,"perc_cc",1.07640947221721
"Oneida",2015,"Corn",56.79,"perc_cc",6.37726009128769
"Oneida",2015,"Soybeans",69.07,"perc_cc",4.87962088597616
"Oneida",2016,"Corn",94.41,"perc_cc",0.847859930372733
"Oneida",2017,"Corn",77.38,"perc_cc",4.87373142719919
"Oneida",2017,"Soybeans",64.74,"perc_cc",4.69139182809964
"Oneida",2018,"Corn",73.99,"perc_cc",9.68377065098721
"Oneida",2018,"Soybeans",79.76,"perc_cc",6.94786402170247
"Oneida",2019,"Corn",83.8,"perc_cc",5.03990029411145
"Oneida",2019,"Soybeans",80.87,"perc_cc",1.4919428172698
"Oneida",2020,"Corn",83.74,"perc_cc",7.14847400662394
"Oneida",2020,"Soybeans",73.75,"perc_cc",8.68015531074481
"Oneida",2021,"Corn",78.74,"perc_cc",0.420660677520989
"Onondaga",2015,"Corn",79.2,"perc_cc",20.803698745193
"Onondaga",2015,"Soybeans",102.48,"perc_cc",19.0872550810269
"Onondaga",2016,"Corn",99.13,"perc_cc",2.45420613737446
"Onondaga",2016,"Soybeans",115.9,"perc_cc",1.95367849333816
"Onondaga",2017,"Corn",96.8,"perc_cc",9.44509668719919
"Onondaga",2017,"Soybeans",111.37,"perc_cc",8.50708599381706
"Onondaga",2018,"Corn",107.75,"perc_cc",7.009702983301
"Onondaga",2018,"Soybeans",124.73,"perc_cc",8.65597125573585
"Onondaga",2019,"Corn",109.47,"perc_cc",20.8957261863566
"Onondaga",2019,"Soybeans",109.91,"perc_cc",18.1815695310364
"Onondaga",2020,"Corn",117.06,"perc_cc",9.83099969577915
"Onondaga",2020,"Soybeans",103.75,"perc_cc",9.82422377242916
"Onondaga",2021,"Corn",97.69,"perc_cc",1.45321693126063
"Onondaga",2021,"Soybeans",122.78,"perc_cc",0.989119709936453
"Ontario",2015,"Corn",102.38,"perc_cc",2.38336046682803
"Ontario",2015,"Soybeans",105.33,"perc_cc",1.41287452652978
"Ontario",2016,"Corn",106.2,"perc_cc",3.88298770882727
"Ontario",2016,"Soybeans",119.38,"perc_cc",0.824167280203948
"Ontario",2017,"Corn",117.93,"perc_cc",8.88961246313407
"Ontario",2017,"Soybeans",123.93,"perc_cc",6.49574496784779
"Ontario",2018,"Soybeans",124.53,"perc_cc",0.563641309071945
"Ontario",2019,"Corn",123.12,"perc_cc",12.0056784325199
"Ontario",2019,"Soybeans",119.07,"perc_cc",6.11704532165047
"Ontario",2020,"Corn",120.53,"perc_cc",1.83428436317507
"Ontario",2020,"Soybeans",124.7,"perc_cc",1.43575065493092
"Ontario",2021,"Corn",111.37,"perc_cc",9.27886624758009
"Ontario",2021,"Soybeans",119.32,"perc_cc",3.05734359003108
"Orange",2016,"Corn",79.84,"perc_cc",2.7805415915257
"Orange",2017,"Corn",85.56,"perc_cc",2.60437851859824
"Orange",2017,"Soybeans",78.51,"perc_cc",1.01543738667341
"Orange",2018,"Soybeans",77.16,"perc_cc",17.5488542673373
"Orange",2020,"Corn",112.04,"perc_cc",12.2221186489859
"Orange",2020,"Soybeans",108.3,"perc_cc",18.4296079929745
"Orange",2021,"Corn",95.17,"perc_cc",8.8288727683285
"Orange",2021,"Soybeans",123.7,"perc_cc",2.62926767000497
"Oswego",2016,"Corn",79.5,"perc_cc",0.562371246448971
"Oswego",2016,"Soybeans",74.88,"perc_cc",0.793445638409577
"Oswego",2017,"Corn",80.14,"perc_cc",4.25484151175837
"Oswego",2018,"Soybeans",110.7,"perc_cc",7.19680400183567
"Oswego",2019,"Soybeans",103.23,"perc_cc",3.01198470418234
"Oswego",2020,"Corn",107.91,"perc_cc",12.9451466047782
"Oswego",2020,"Soybeans",98.56,"perc_cc",13.8816959668384
"Oswego",2021,"Corn",89.63,"perc_cc",3.55491357433938
"Otsego",2015,"Soybeans",64.34,"perc_cc",1.67838356488517
"Otsego",2016,"Corn",102.97,"perc_cc",0.749481108398869
"Otsego",2017,"Corn",61.68,"perc_cc",2.36014918080178
"Otsego",2019,"Corn",67.15,"perc_cc",2.71320454580173
"Otsego",2020,"Corn",58.58,"perc_cc",7.05228674754514
"Otsego",2020,"Soybeans",60.76,"perc_cc",3.72068529589672
"Otsego",2021,"Corn",53.8,"perc_cc",4.4239906516422
"Otsego",2021,"Soybeans",57.66,"perc_cc",0.522979892062908
"Rensselaer",2016,"Corn",58.67,"perc_cc",12.4844409519238
"Rensselaer",2017,"Corn",65.34,"perc_cc",2.11854642957504
"Rensselaer",2018,"Corn",65.22,"perc_cc",17.2263223960773
"Rensselaer",2019,"Corn",64.63,"perc_cc",13.3251609064262
"Rensselaer",2020,"Corn",62.19,"perc_cc",22.3023358976104
"Rensselaer",2021,"Corn",123.51,"perc_cc",20.8281585357916
"Rensselaer",2021,"Soybeans",63.84,"perc_cc",19.8236832429551
"Saratoga",2015,"Corn",50.59,"perc_cc",23.4541649292714
"Saratoga",2016,"Corn",53.08,"perc_cc",9.66181794485846
"Saratoga",2017,"Corn",57.31,"perc_cc",4.24127493516452
"Saratoga",2018,"Corn",65.86,"perc_cc",13.7026838335959
"Saratoga",2019,"Corn",104.79,"perc_cc",8.96604921005139
"Saratoga",2020,"Corn",60.47,"perc_cc",17.4189443272182
"Saratoga",2021,"Corn",56.36,"perc_cc",17.4175523141382
"Schoharie",2015,"Corn",52.98,"perc_cc",4.74063815381361
"Schoharie",2016,"Corn",54.49,"perc_cc",7.17056611970128
"Schoharie",2017,"Corn",97.92,"perc_cc",4.58955389260223
"Schoharie",2020,"Corn",70.41,"perc_cc",14.3588524935245
"Schoharie",2021,"Corn",68.71,"perc_cc",6.99719521288323
"Schuyler",2019,"Soybeans",72.16,"perc_cc",1.41317963839736
"Schuyler",2020,"Soybeans",97.09,"perc_cc",2.53938258640606
"Seneca",2021,"Corn",124.67,"perc_cc",3.23078506944348
"Steuben",2015,"Corn",84.95,"perc_cc",1.86073189254058
"Steuben",2016,"Corn",83.61,"perc_cc",1.57028483774265
"Steuben",2016,"Soybeans",69.68,"perc_cc",1.19459292634829
"Steuben",2017,"Corn",100.09,"perc_cc",3.07937546342443
"Steuben",2017,"Soybeans",68.63,"perc_cc",2.0273545918662
"Steuben",2018,"Corn",124.27,"perc_cc",0.120040410117979
"Steuben",2019,"Soybeans",75.19,"perc_cc",0.460460900477535
"Steuben",2020,"Corn",108.03,"perc_cc",9.41446298961614
"Steuben",2020,"Soybeans",76.3,"perc_cc",4.23348034491867
"Steuben",2021,"Corn",91.53,"perc_cc",6.15450540179079
"Steuben",2021,"Soybeans",88.56,"perc_cc",2.84300236956829
"Suffolk",2019,"Corn",119.67,"perc_cc",39.520725470988
"Suffolk",2021,"Corn",112.41,"perc_cc",49.2724217551787
"Sullivan",2016,"Corn",54.71,"perc_cc",20.9977765867693
"Sullivan",2018,"Corn",72.87,"perc_cc",17.6102857799117
"Sullivan",2020,"Corn",62.34,"perc_cc",4.57946827096238
"Tioga",2015,"Corn",79.02,"perc_cc",3.35717826398279
"Tioga",2016,"Corn",108.64,"perc_cc",4.84498147451997
"Tioga",2017,"Corn",52.81,"perc_cc",7.11163906321445
"Tioga",2018,"Corn",65.95,"perc_cc",5.20755549101504
"Tioga",2018,"Soybeans",62.41,"perc_cc",5.13614549975019
"Tioga",2020,"Soybeans",65.25,"perc_cc",7.94990663928909
"Tioga",2021,"Corn",54.37,"perc_cc",11.0582229037494
"Tompkins",2015,"Corn",111.67,"perc_cc",7.39772240935985
"Tompkins",2015,"Soybeans",83.83,"perc_cc",2.05726040281325
"Tompkins",2016,"Corn",121.74,"perc_cc",3.37640090757806
"Tompkins",2016,"Soybeans",79.19,"perc_cc",2.70451358231327
"Tompkins",2017,"Corn",84.45,"perc_cc",20.9470693981963
"Tompkins",2017,"Soybeans",85.35,"perc_cc",16.5937574057711
"Tompkins",2018,"Corn",94.91,"perc_cc",6.37558454211001
"Tompkins",2018,"Soybeans",86.55,"perc_cc",1.52937827019591
"Tompkins",2019,"Soybeans",97.32,"perc_cc",7.82118153509603
"Tompkins",2020,"Corn",88.03,"perc_cc",11.1532314582502
"Tompkins",2020,"Soybeans",84.27,"perc_cc",5.71145678649257
"Tompkins",2021,"Corn",77.92,"perc_cc",7.45437865069359
"Tompkins",2021,"Soybeans",100.49,"perc_cc",0.873230793871601
"Ulster",2016,"Corn",118.83,"perc_cc",3.07402668423306
"Ulster",2021,"Corn",114.64,"perc_cc",10.3598762840575
"Washington",2016,"Corn",52.41,"perc_cc",13.9842377478924
"Washington",2017,"Corn",59.37,"perc_cc",4.39787162968081
"Washington",2018,"Corn",100.12,"perc_cc",17.3170763595126
"Washington",2019,"Corn",64.72,"perc_cc",17.4408777605318
"Washington",2020,"Corn",63.88,"perc_cc",19.1163775322185
"Washington",2021,"Corn",56.28,"perc_cc",31.1832399278208
"Wyoming",2015,"Corn",53.19,"perc_cc",4.45716305089548
"Wyoming",2015,"Soybeans",77.59,"perc_cc",0.718470214919815
"Wyoming",2016,"Corn",60.51,"perc_cc",8.82684566794146
"Wyoming",2016,"Soybeans",85.37,"perc_cc",6.24165714674141
"Wyoming",2017,"Corn",80.73,"perc_cc",9.8094445883476
"Wyoming",2017,"Soybeans",76.42,"perc_cc",10.8342929765463
"Wyoming",2018,"Corn",93.09,"perc_cc",6.20058772540205
"Wyoming",2018,"Soybeans",101.98,"perc_cc",1.79006320511291
"Wyoming",2019,"Corn",109.9,"perc_cc",5.40665739703244
"Wyoming",2019,"Soybeans",98.8,"perc_cc",0.965224362627876
"Wyoming",2020,"Corn",90.68,"perc_cc",2.9820434323758
"Wyoming",2020,"Soybeans",100.12,"perc_cc",3.37589126608168
"Wyoming",2021,"Corn",72.58,"perc_cc",13.5133959303075
"Wyoming",2021,"Soybeans",101.49,"perc_cc",5.17598474365968
"Allegany",2015,"Soybeans",75.75,"perc_nt",24.5587593087064
"Allegany",2016,"Corn",83.45,"perc_nt",3.88198196709007
"Allegany",2017,"Corn",94.16,"perc_nt",22.180712498381
"Allegany",2017,"Soybeans",81.03,"perc_nt",11.2428205165275
"Allegany",2018,"Corn",105.76,"perc_nt",32.7627170121143
"Allegany",2018,"Soybeans",93.06,"perc_nt",61.1624742949091
"Allegany",2019,"Soybeans",104.22,"perc_nt",19.0619722829509
"Allegany",2020,"Corn",88.15,"perc_nt",20.5875750065148
"Allegany",2020,"Soybeans",67.85,"perc_nt",14.2674735429585
"Allegany",2021,"Soybeans",89.12,"perc_nt",13.3999695251768
"Broome",2016,"Corn",99.39,"perc_nt",35.5516279890441
"Broome",2017,"Corn",55.56,"perc_nt",24.5662104062849
"Broome",2018,"Corn",74.85,"perc_nt",27.6197370589765
"Broome",2020,"Corn",65.42,"perc_nt",19.9462701929937
"Broome",2020,"Soybeans",54.7,"perc_nt",6.88543039828421
"Broome",2021,"Corn",60.11,"perc_nt",23.3229945242024
"Cattaraugus",2015,"Corn",69.21,"perc_nt",46.9392731969508
"Cattaraugus",2015,"Soybeans",84.81,"perc_nt",46.4700546298448
"Cattaraugus",2016,"Corn",79.21,"perc_nt",13.4387090592039
"Cattaraugus",2016,"Soybeans",67.24,"perc_nt",3.53732985540152
"Cattaraugus",2017,"Corn",82.01,"perc_nt",17.4565300053729
"Cattaraugus",2017,"Soybeans",83.05,"perc_nt",20.5020886602019
"Cattaraugus",2018,"Corn",90.05,"perc_nt",33.2334135873658
"Cattaraugus",2019,"Soybeans",90.42,"perc_nt",19.1781855055494
"Cattaraugus",2020,"Corn",86.8,"perc_nt",13.0190800111962
"Cattaraugus",2020,"Soybeans",94.92,"perc_nt",19.2545317502814
"Cattaraugus",2021,"Corn",81.35,"perc_nt",16.2934365593863
"Cattaraugus",2021,"Soybeans",90.42,"perc_nt",15.5089521181784
"Cayuga",2015,"Corn",98.51,"perc_nt",50.8888487795357
"Cayuga",2015,"Soybeans",105.42,"perc_nt",51.8970234625971
"Cayuga",2016,"Corn",99.39,"perc_nt",14.2282740311203
"Cayuga",2016,"Soybeans",112.71,"perc_nt",9.4803003128541
"Cayuga",2017,"Corn",112.65,"perc_nt",62.7671717547109
"Cayuga",2018,"Soybeans",123.84,"perc_nt",60.8979444679624
"Cayuga",2019,"Soybeans",108.05,"perc_nt",32.8513449303716
"Cayuga",2020,"Corn",110.73,"perc_nt",35.0480111475728
"Cayuga",2020,"Soybeans",117.66,"perc_nt",60.5580836454538
"Cayuga",2021,"Corn",99.93,"perc_nt",36.12081879199
"Cayuga",2021,"Soybeans",119.26,"perc_nt",27.4200267927581
"Chautauqua",2015,"Corn",109.56,"perc_nt",41.9367410215041
"Chautauqua",2015,"Soybeans",91.67,"perc_nt",41.2604811679022
"Chautauqua",2016,"Corn",72.87,"perc_nt",23.1185381917207
"Chautauqua",2017,"Corn",80.92,"perc_nt",19.0946107964472
"Chautauqua",2017,"Soybeans",100.48,"perc_nt",16.8747108726604
"Chautauqua",2018,"Corn",92.72,"perc_nt",31.0988749002581
"Chautauqua",2019,"Soybeans",68.11,"perc_nt",29.8955470616382
"Chautauqua",2020,"Corn",88.6,"perc_nt",16.4175451873013
"Chautauqua",2020,"Soybeans",102.79,"perc_nt",22.5159233649591
"Chautauqua",2021,"Corn",84.45,"perc_nt",15.4404801099435
"Chautauqua",2021,"Soybeans",111.2,"perc_nt",21.1897079050459
"Chemung",2015,"Soybeans",66.28,"perc_nt",40.9154662935151
"Chemung",2016,"Soybeans",85.44,"perc_nt",5.38293690532302
"Chemung",2017,"Corn",61.39,"perc_nt",18.5410284575514
"Chemung",2017,"Soybeans",72.35,"perc_nt",26.6320176808587
"Chemung",2018,"Corn",62.16,"perc_nt",22.7238360055652
"Chemung",2020,"Corn",66.21,"perc_nt",16.1189002494736
"Chemung",2020,"Soybeans",78.62,"perc_nt",53.2208246228181
"Chemung",2021,"Corn",67.49,"perc_nt",21.8574342655742
"Chemung",2021,"Soybeans",58.05,"perc_nt",15.0777282278344
"Chenango",2016,"Corn",50.68,"perc_nt",35.2109627479356
"Chenango",2017,"Corn",59.55,"perc_nt",13.0192319576177
"Chenango",2018,"Corn",65.48,"perc_nt",25.9235052352415
"Chenango",2020,"Corn",69.29,"perc_nt",22.0280678646772
"Chenango",2021,"Corn",63.6,"perc_nt",17.0918457099245
"Cortland",2015,"Corn",50.17,"perc_nt",28.2143249170317
"Cortland",2016,"Corn",82.7,"perc_nt",30.0260087777633
"Cortland",2016,"Soybeans",83.57,"perc_nt",22.029449012544
"Cortland",2017,"Corn",61.52,"perc_nt",33.0098176701819
"Cortland",2017,"Soybeans",56.12,"perc_nt",42.6800348252936
"Cortland",2018,"Corn",69.94,"perc_nt",21.7716568678306
"Cortland",2019,"Corn",73.52,"perc_nt",14.6342974780446
"Cortland",2020,"Corn",70.44,"perc_nt",15.7019312956446
"Cortland",2020,"Soybeans",108.12,"perc_nt",36.8851098167208
"Cortland",2021,"Corn",63.71,"perc_nt",15.7064338064696
"Cortland",2021,"Soybeans",75.48,"perc_nt",24.6640492218045
"Delaware",2018,"Corn",83.22,"perc_nt",21.3929567813018
"Delaware",2020,"Corn",65.02,"perc_nt",15.1053660696643
"Delaware",2021,"Corn",59.52,"perc_nt",13.009348488158
"Erie",2015,"Corn",80.48,"perc_nt",46.7894900622931
"Erie",2015,"Soybeans",97.69,"perc_nt",53.632541040352
"Erie",2016,"Corn",86.7,"perc_nt",18.2421163163352
"Erie",2016,"Soybeans",95.02,"perc_nt",7.58570714472021
"Erie",2017,"Corn",103.45,"perc_nt",40.1489232941243
"Erie",2017,"Soybeans",99.41,"perc_nt",29.1232310951471
"Erie",2018,"Corn",113.8,"perc_nt",44.9236038717517
"Erie",2018,"Soybeans",115.59,"perc_nt",54.5143013085878
"Erie",2019,"Corn",114.64,"perc_nt",31.0522337765016
"Erie",2019,"Soybeans",94.74,"perc_nt",20.494376438019
"Erie",2020,"Corn",114.51,"perc_nt",46.2330341502471
"Erie",2020,"Soybeans",105.2,"perc_nt",46.4235001575401
"Erie",2021,"Corn",97.17,"perc_nt",28.5931160073304
"Erie",2021,"Soybeans",112.08,"perc_nt",22.4018263456009
"Franklin",2020,"Corn",87.83,"perc_nt",0.962817397392872
"Franklin",2021,"Corn",84.49,"perc_nt",1.08046013371356
"Fulton",2015,"Corn",53.18,"perc_nt",4.9926509482531
"Fulton",2016,"Corn",83.07,"perc_nt",21.4251412179016
"Fulton",2017,"Corn",98.26,"perc_nt",3.74887279938423
"Fulton",2018,"Corn",122.1,"perc_nt",0.741668910879845
"Fulton",2019,"Corn",97.45,"perc_nt",5.36928073023372
"Genesee",2015,"Soybeans",91.17,"perc_nt",29.9055659675038
"Genesee",2017,"Soybeans",89.38,"perc_nt",27.2090833621353
"Genesee",2018,"Corn",101.34,"perc_nt",30.4352741159409
"Genesee",2018,"Soybeans",104.63,"perc_nt",39.8038961503483
"Genesee",2019,"Corn",101.7,"perc_nt",24.1905663970518
"Genesee",2019,"Soybeans",105.44,"perc_nt",28.8296285780776
"Genesee",2020,"Corn",101.4,"perc_nt",28.2718186835005
"Genesee",2020,"Soybeans",105.05,"perc_nt",34.8368773372068
"Genesee",2021,"Soybeans",102.36,"perc_nt",16.877778032666
"Herkimer",2015,"Corn",60.19,"perc_nt",25.4968924735815
"Herkimer",2015,"Soybeans",63.37,"perc_nt",41.4543605237137
"Herkimer",2016,"Soybeans",73.45,"perc_nt",53.8633620252628
"Herkimer",2017,"Corn",83.8,"perc_nt",18.9711507274036
"Herkimer",2017,"Soybeans",57.02,"perc_nt",14.5260900626654
"Herkimer",2018,"Soybeans",72.46,"perc_nt",7.11898918980495
"Herkimer",2019,"Soybeans",75.12,"perc_nt",14.9052975297503
"Herkimer",2020,"Corn",80.8,"perc_nt",24.7640448550637
"Herkimer",2020,"Soybeans",73.48,"perc_nt",33.5266936711749
"Herkimer",2021,"Corn",77.79,"perc_nt",6.25586217807629
"Herkimer",2021,"Soybeans",95.44,"perc_nt",7.11785929723508
"Jefferson",2015,"Corn",119.81,"perc_nt",16.6144444309432
"Jefferson",2015,"Soybeans",83.5,"perc_nt",29.7446191235431
"Jefferson",2016,"Corn",67.92,"perc_nt",7.91316602640191
"Jefferson",2016,"Soybeans",79.31,"perc_nt",11.0571306293294
"Jefferson",2017,"Corn",83.99,"perc_nt",28.8260956411764
"Jefferson",2017,"Soybeans",73.55,"perc_nt",9.49296014011381
"Jefferson",2018,"Corn",87.06,"perc_nt",32.1041266497381
"Jefferson",2018,"Soybeans",78.54,"perc_nt",37.8385605148471
"Jefferson",2019,"Corn",95.86,"perc_nt",10.2506502842164
"Jefferson",2019,"Soybeans",83.31,"perc_nt",5.58611040860501
"Jefferson",2020,"Corn",92.41,"perc_nt",10.0671510608898
"Jefferson",2020,"Soybeans",75.99,"perc_nt",13.7031326335988
"Jefferson",2021,"Corn",80.1,"perc_nt",16.5545932198756
"Jefferson",2021,"Soybeans",87.97,"perc_nt",18.8488393291491
"Lewis",2015,"Soybeans",61.01,"perc_nt",4.00880006908673
"Lewis",2016,"Corn",62.71,"perc_nt",13.1110321081855
"Lewis",2016,"Soybeans",59.78,"perc_nt",3.14099470487576
"Lewis",2017,"Corn",78.35,"perc_nt",19.3966559019181
"Lewis",2017,"Soybeans",64.76,"perc_nt",9.92046905155338
"Lewis",2018,"Corn",98.54,"perc_nt",30.8276826611556
"Lewis",2019,"Corn",87.57,"perc_nt",26.9866326238569
"Lewis",2019,"Soybeans",92.59,"perc_nt",26.0009774062998
"Lewis",2020,"Corn",78.34,"perc_nt",10.0512388504362
"Lewis",2020,"Soybeans",92.55,"perc_nt",27.7083334445061
"Lewis",2021,"Corn",76.32,"perc_nt",27.8117239974754
"Lewis",2021,"Soybeans",88.8,"perc_nt",23.1394678253803
"Livingston",2015,"Corn",98.47,"perc_nt",32.6160085635374
"Livingston",2015,"Soybeans",93.32,"perc_nt",20.4767868935917
"Livingston",2017,"Corn",93.27,"perc_nt",46.7223077804894
"Livingston",2017,"Soybeans",97.24,"perc_nt",23.2606052617818
"Livingston",2018,"Corn",105.6,"perc_nt",33.3238790308696
"Livingston",2018,"Soybeans",106.77,"perc_nt",41.9531753655522
"Livingston",2019,"Corn",101.15,"perc_nt",26.1356363721421
"Livingston",2019,"Soybeans",115.79,"perc_nt",30.8442530246641
"Livingston",2020,"Corn",109.44,"perc_nt",38.1545180046876
"Livingston",2020,"Soybeans",107.67,"perc_nt",48.9277142359314
"Livingston",2021,"Corn",92.9,"perc_nt",31.3309785946114
"Livingston",2021,"Soybeans",99.16,"perc_nt",23.8069321243052
"Madison",2015,"Corn",56.68,"perc_nt",17.9179003444329
"Madison",2015,"Soybeans",53.53,"perc_nt",17.9681504506722
"Madison",2016,"Corn",62.54,"perc_nt",16.665649357649
"Madison",2016,"Soybeans",65.78,"perc_nt",7.92432986822895
"Madison",2017,"Corn",71.06,"perc_nt",7.93453640255579
"Madison",2017,"Soybeans",52.41,"perc_nt",12.7695515704001
"Madison",2018,"Corn",83.18,"perc_nt",29.3599363452852
"Madison",2018,"Soybeans",76.72,"perc_nt",25.904255468346
"Madison",2019,"Corn",81.47,"perc_nt",21.6915684829152
"Madison",2019,"Soybeans",77.95,"perc_nt",20.1127578165663
"Madison",2020,"Corn",78.29,"perc_nt",13.7712423969062
"Madison",2020,"Soybeans",71.57,"perc_nt",29.7989186158634
"Madison",2021,"Corn",73.03,"perc_nt",14.0947863263659
"Madison",2021,"Soybeans",78.09,"perc_nt",16.4575262766321
"Montgomery",2015,"Corn",54.86,"perc_nt",12.4784897018074
"Montgomery",2016,"Corn",61.17,"perc_nt",20.6599965593044
"Montgomery",2017,"Corn",76.56,"perc_nt",5.55802864214802
"Montgomery",2018,"Corn",74,"perc_nt",9.23585520870117
"Montgomery",2020,"Corn",74.49,"perc_nt",8.9331617879504
"Montgomery",2020,"Soybeans",71.24,"perc_nt",14.0623397440659
"Montgomery",2021,"Corn",71.56,"perc_nt",3.37915695079891
"Montgomery",2021,"Soybeans",72.81,"perc_nt",0.483967090061947
"Oneida",2015,"Corn",56.79,"perc_nt",10.8017114697518
"Oneida",2015,"Soybeans",69.07,"perc_nt",20.7077792342879
"Oneida",2016,"Corn",94.41,"perc_nt",16.6568011234837
"Oneida",2016,"Soybeans",68.14,"perc_nt",7.56006911381989
"Oneida",2017,"Corn",77.38,"perc_nt",17.3851492162674
"Oneida",2017,"Soybeans",64.74,"perc_nt",14.0357656516579
"Oneida",2018,"Corn",73.99,"perc_nt",30.6725273406568
"Oneida",2018,"Soybeans",79.76,"perc_nt",22.9678098227466
"Oneida",2019,"Corn",83.8,"perc_nt",23.1557364463429
"Oneida",2019,"Soybeans",80.87,"perc_nt",18.8710536443269
"Oneida",2020,"Corn",83.74,"perc_nt",18.0003504278722
