"state","county","fips","year","crop_name","perc_eval","variable","value"
"IL","Massac County",17127,2015,"Corn",57.04,"perc_ct",5.47039579214385
"IL","Massac County",17127,2015,"Soybeans",57.04,"perc_ct",9.75750548741282
"IL","Massac County",17127,2016,"Corn",57.69,"perc_ct",8.01103634581188
"IL","Massac County",17127,2016,"Soybeans",57.69,"perc_ct",4.65221752749781
"IL","Massac County",17127,2017,"Corn",58.86,"perc_ct",1.27309272589348
"IL","Massac County",17127,2017,"Soybeans",58.86,"perc_ct",4.26904692348395
"IL","Massac County",17127,2018,"Corn",59.08,"perc_ct",4.74904680181742
"IL","Massac County",17127,2018,"Soybeans",59.08,"perc_ct",5.30816100404768
"IL","Massac County",17127,2019,"Corn",54.84,"perc_ct",0.949101575322824
"IL","Massac County",17127,2019,"Soybeans",54.84,"perc_ct",5.10066537321503
"IL","Massac County",17127,2020,"Corn",61.11,"perc_ct",0.441791847424188
"IL","Massac County",17127,2020,"Soybeans",61.11,"perc_ct",3.22987443068065
"IL","Massac County",17127,2021,"Corn",59.4,"perc_ct",2.15219332367113
"IL","Massac County",17127,2021,"Soybeans",59.4,"perc_ct",1.71543164912963
"IL","McDonough County",17109,2015,"Corn",90.41,"perc_ct",21.8639734555504
"IL","McDonough County",17109,2015,"Soybeans",90.41,"perc_ct",9.60807665277243
"IL","McDonough County",17109,2016,"Corn",90.94,"perc_ct",27.3343819097534
"IL","McDonough County",17109,2016,"Soybeans",90.94,"perc_ct",14.3979580532007
"IL","McDonough County",17109,2017,"Corn",91.05,"perc_ct",34.9144298435023
"IL","McDonough County",17109,2017,"Soybeans",91.05,"perc_ct",28.2872475532092
"IL","McDonough County",17109,2018,"Corn",91.06,"perc_ct",51.8585359911091
"IL","McDonough County",17109,2018,"Soybeans",91.06,"perc_ct",28.562604160211
"IL","McDonough County",17109,2019,"Corn",90.15,"perc_ct",16.0846309849163
"IL","McDonough County",17109,2019,"Soybeans",90.15,"perc_ct",11.3279026434487
"IL","McDonough County",17109,2020,"Corn",91.29,"perc_ct",16.8302988067694
"IL","McDonough County",17109,2020,"Soybeans",91.29,"perc_ct",15.3371237207709
"IL","McDonough County",17109,2021,"Corn",91.18,"perc_ct",42.3599564016326
"IL","McDonough County",17109,2021,"Soybeans",91.18,"perc_ct",20.5294511346241
"IL","McHenry County",17111,2015,"Corn",80.81,"perc_ct",31.7777655162799
"IL","McHenry County",17111,2015,"Soybeans",80.81,"perc_ct",19.186043136941
"IL","McHenry County",17111,2016,"Corn",81.78,"perc_ct",21.9604000644197
"IL","McHenry County",17111,2016,"Soybeans",81.78,"perc_ct",14.8709697429228
"IL","McHenry County",17111,2017,"Corn",82.45,"perc_ct",24.1975826567811
"IL","McHenry County",17111,2017,"Soybeans",82.45,"perc_ct",21.1466079010665
"IL","McHenry County",17111,2018,"Corn",82.9,"perc_ct",36.6185086141589
"IL","McHenry County",17111,2018,"Soybeans",82.9,"perc_ct",19.4337147881826
"IL","McHenry County",17111,2019,"Corn",70.58,"perc_ct",28.2113747416548
"IL","McHenry County",17111,2019,"Soybeans",70.58,"perc_ct",14.9374459215018
"IL","McHenry County",17111,2020,"Corn",82.19,"perc_ct",17.7824225992988
"IL","McHenry County",17111,2020,"Soybeans",82.19,"perc_ct",12.7164872033245
"IL","McHenry County",17111,2021,"Corn",81.2,"perc_ct",30.5623913735294
"IL","McHenry County",17111,2021,"Soybeans",81.2,"perc_ct",17.6704456741619
"IL","McLean County",17113,2015,"Corn",105.33,"perc_ct",11.8565991796289
"IL","McLean County",17113,2015,"Soybeans",105.33,"perc_ct",3.63052611367972
"IL","McLean County",17113,2016,"Corn",105.49,"perc_ct",24.770803966934
"IL","McLean County",17113,2016,"Soybeans",105.49,"perc_ct",14.2019942960175
"IL","McLean County",17113,2017,"Corn",105.52,"perc_ct",34.503029925403
"IL","McLean County",17113,2017,"Soybeans",105.52,"perc_ct",12.8030532035316
"IL","McLean County",17113,2018,"Corn",105.59,"perc_ct",49.5832926023581
"IL","McLean County",17113,2018,"Soybeans",105.59,"perc_ct",17.780474286818
"IL","McLean County",17113,2019,"Corn",104.89,"perc_ct",14.3035671096085
"IL","McLean County",17113,2019,"Soybeans",104.89,"perc_ct",8.64934447247445
"IL","McLean County",17113,2020,"Corn",105.46,"perc_ct",21.3254747898144
"IL","McLean County",17113,2020,"Soybeans",105.46,"perc_ct",9.36117352057749
"IL","McLean County",17113,2021,"Corn",105.26,"perc_ct",39.8171608190181
"IL","McLean County",17113,2021,"Soybeans",105.26,"perc_ct",19.3949892716877
"IL","Menard County",17129,2015,"Corn",99.5,"perc_ct",5.24603372098229
"IL","Menard County",17129,2015,"Soybeans",99.5,"perc_ct",4.54792383357493
"IL","Menard County",17129,2016,"Corn",99.98,"perc_ct",9.04173015137378
"IL","Menard County",17129,2016,"Soybeans",99.98,"perc_ct",11.1428944112437
"IL","Menard County",17129,2017,"Corn",100.09,"perc_ct",21.1526058955307
"IL","Menard County",17129,2017,"Soybeans",100.09,"perc_ct",12.2795330351285
"IL","Menard County",17129,2018,"Corn",100.02,"perc_ct",24.7212400030468
"IL","Menard County",17129,2018,"Soybeans",100.02,"perc_ct",10.3299283820021
"IL","Menard County",17129,2019,"Corn",99.8,"perc_ct",14.5047386781204
"IL","Menard County",17129,2019,"Soybeans",99.8,"perc_ct",6.68901737569364
"IL","Menard County",17129,2020,"Corn",100.38,"perc_ct",33.7283308965112
"IL","Menard County",17129,2020,"Soybeans",100.38,"perc_ct",20.2985588117677
"IL","Menard County",17129,2021,"Corn",99.85,"perc_ct",40.627631042086
"IL","Menard County",17129,2021,"Soybeans",99.85,"perc_ct",17.6695663128621
"IL","Mercer County",17131,2015,"Corn",92.28,"perc_ct",8.89386858416695
"IL","Mercer County",17131,2015,"Soybeans",92.28,"perc_ct",2.5919550050734
"IL","Mercer County",17131,2016,"Corn",92.5,"perc_ct",24.0667823167342
"IL","Mercer County",17131,2016,"Soybeans",92.5,"perc_ct",8.14112361117556
"IL","Mercer County",17131,2017,"Corn",92.74,"perc_ct",14.8916789210095
"IL","Mercer County",17131,2017,"Soybeans",92.74,"perc_ct",4.28873740540496
"IL","Mercer County",17131,2018,"Corn",93.17,"perc_ct",17.7971115897819
"IL","Mercer County",17131,2018,"Soybeans",93.17,"perc_ct",8.33232890049351
"IL","Mercer County",17131,2019,"Corn",90.29,"perc_ct",13.9705488114208
"IL","Mercer County",17131,2019,"Soybeans",90.29,"perc_ct",3.2870329887724
"IL","Mercer County",17131,2020,"Corn",93.1,"perc_ct",14.1382943613408
"IL","Mercer County",17131,2020,"Soybeans",93.1,"perc_ct",3.87754778684241
"IL","Mercer County",17131,2021,"Corn",93.15,"perc_ct",14.270511453122
"IL","Mercer County",17131,2021,"Soybeans",93.15,"perc_ct",4.06873254112339
"IL","Monroe County",17133,2015,"Corn",65.61,"perc_ct",17.7816955629665
"IL","Monroe County",17133,2015,"Soybeans",65.61,"perc_ct",8.94624402979083
"IL","Monroe County",17133,2016,"Corn",69.67,"perc_ct",24.4839390249441
"IL","Monroe County",17133,2016,"Soybeans",69.67,"perc_ct",16.7305209118541
"IL","Monroe County",17133,2017,"Corn",71.3,"perc_ct",21.5225161204617
"IL","Monroe County",17133,2017,"Soybeans",71.3,"perc_ct",8.28934794294509
"IL","Monroe County",17133,2018,"Corn",68.74,"perc_ct",31.1024638087623
"IL","Monroe County",17133,2018,"Soybeans",68.74,"perc_ct",21.877413473115
"IL","Monroe County",17133,2019,"Corn",52.97,"perc_ct",17.1409976458838
"IL","Monroe County",17133,2019,"Soybeans",52.97,"perc_ct",4.05367718913856
"IL","Monroe County",17133,2020,"Corn",66.96,"perc_ct",30.4937996120888
"IL","Monroe County",17133,2020,"Soybeans",66.96,"perc_ct",9.66236066684857
"IL","Monroe County",17133,2021,"Corn",69.81,"perc_ct",41.3565850739782
"IL","Monroe County",17133,2021,"Soybeans",69.81,"perc_ct",25.1727193881214
"IL","Montgomery County",17135,2015,"Corn",77.69,"perc_ct",31.4358338520981
"IL","Montgomery County",17135,2015,"Soybeans",77.69,"perc_ct",5.21114788386845
"IL","Montgomery County",17135,2016,"Corn",78.3,"perc_ct",14.7096311907667
"IL","Montgomery County",17135,2016,"Soybeans",78.3,"perc_ct",26.9425565847438
"IL","Montgomery County",17135,2017,"Corn",78.86,"perc_ct",38.1410864401726
"IL","Montgomery County",17135,2017,"Soybeans",78.86,"perc_ct",15.6041449025863
"IL","Montgomery County",17135,2018,"Corn",78.64,"perc_ct",38.5075510118164
"IL","Montgomery County",17135,2018,"Soybeans",78.64,"perc_ct",14.2856481322012
"IL","Montgomery County",17135,2019,"Corn",77.4,"perc_ct",13.6532301146977
"IL","Montgomery County",17135,2019,"Soybeans",77.4,"perc_ct",3.83030608357841
"IL","Montgomery County",17135,2020,"Corn",78.87,"perc_ct",17.6516111457495
"IL","Montgomery County",17135,2020,"Soybeans",78.87,"perc_ct",4.82875999507956
"IL","Montgomery County",17135,2021,"Corn",77.47,"perc_ct",28.7216899670419
"IL","Montgomery County",17135,2021,"Soybeans",77.47,"perc_ct",19.876921101452
"IL","Morgan County",17137,2015,"Corn",92.26,"perc_ct",20.1664628610428
"IL","Morgan County",17137,2015,"Soybeans",92.26,"perc_ct",15.0056499380769
"IL","Morgan County",17137,2016,"Corn",92.33,"perc_ct",25.632518958336
"IL","Morgan County",17137,2016,"Soybeans",92.33,"perc_ct",30.3435844887479
"IL","Morgan County",17137,2017,"Corn",92.58,"perc_ct",40.3721540265122
"IL","Morgan County",17137,2017,"Soybeans",92.58,"perc_ct",23.96869635435
"IL","Morgan County",17137,2018,"Corn",92.47,"perc_ct",50.2829378885568
"IL","Morgan County",17137,2018,"Soybeans",92.47,"perc_ct",20.2151676774904
"IL","Morgan County",17137,2019,"Corn",91.51,"perc_ct",24.7914019498013
"IL","Morgan County",17137,2019,"Soybeans",91.51,"perc_ct",15.595352132129
"IL","Morgan County",17137,2020,"Corn",92.57,"perc_ct",33.3848083552313
"IL","Morgan County",17137,2020,"Soybeans",92.57,"perc_ct",24.5548598287058
"IL","Morgan County",17137,2021,"Corn",92.17,"perc_ct",48.5594440510014
"IL","Morgan County",17137,2021,"Soybeans",92.17,"perc_ct",26.9345125158693
"IL","Moultrie County",17139,2015,"Corn",87.07,"perc_ct",53.1404477337925
"IL","Moultrie County",17139,2015,"Soybeans",87.07,"perc_ct",32.9013852877846
"IL","Moultrie County",17139,2016,"Corn",87.13,"perc_ct",41.4351577994042
"IL","Moultrie County",17139,2016,"Soybeans",87.13,"perc_ct",27.5579166630614
"IL","Moultrie County",17139,2017,"Corn",86.99,"perc_ct",36.4042230509421
"IL","Moultrie County",17139,2017,"Soybeans",86.99,"perc_ct",33.7946866614806
"IL","Moultrie County",17139,2018,"Corn",87.15,"perc_ct",62.4169705445439
"IL","Moultrie County",17139,2018,"Soybeans",87.15,"perc_ct",42.4620313465927
"IL","Moultrie County",17139,2019,"Corn",87.1,"perc_ct",19.5669575034428
"IL","Moultrie County",17139,2019,"Soybeans",87.1,"perc_ct",18.0168457726886
"IL","Moultrie County",17139,2020,"Corn",87.33,"perc_ct",18.4879848802607
"IL","Moultrie County",17139,2020,"Soybeans",87.33,"perc_ct",15.1082255847816
"IL","Moultrie County",17139,2021,"Corn",86.53,"perc_ct",45.8622501078254
"IL","Moultrie County",17139,2021,"Soybeans",86.53,"perc_ct",31.5579346689333
"IL","Ogle County",17141,2015,"Corn",97.86,"perc_ct",5.16022988477038
"IL","Ogle County",17141,2015,"Soybeans",97.86,"perc_ct",3.41900157540874
"IL","Ogle County",17141,2016,"Corn",98.41,"perc_ct",10.1283185399848
"IL","Ogle County",17141,2016,"Soybeans",98.41,"perc_ct",8.28832802440918
"IL","Ogle County",17141,2017,"Corn",98.73,"perc_ct",14.7457951141688
"IL","Ogle County",17141,2017,"Soybeans",98.73,"perc_ct",9.38013290474403
"IL","Ogle County",17141,2018,"Corn",99.04,"perc_ct",21.5601902328396
"IL","Ogle County",17141,2018,"Soybeans",99.04,"perc_ct",8.98063779534577
"IL","Ogle County",17141,2019,"Corn",92.39,"perc_ct",13.3739642444835
"IL","Ogle County",17141,2019,"Soybeans",92.39,"perc_ct",8.69682481124004
"IL","Ogle County",17141,2020,"Corn",98.66,"perc_ct",12.8607582082827
"IL","Ogle County",17141,2020,"Soybeans",98.66,"perc_ct",7.3965943199985
"IL","Ogle County",17141,2021,"Corn",97.93,"perc_ct",21.3162088861534
"IL","Ogle County",17141,2021,"Soybeans",97.93,"perc_ct",16.1029855987348
"IL","Peoria County",17143,2015,"Corn",80.87,"perc_ct",3.43799938094
"IL","Peoria County",17143,2015,"Soybeans",80.87,"perc_ct",1.46154914646366
"IL","Peoria County",17143,2016,"Corn",81.23,"perc_ct",12.7875654235438
"IL","Peoria County",17143,2016,"Soybeans",81.23,"perc_ct",11.7117199218035
"IL","Peoria County",17143,2017,"Corn",81.95,"perc_ct",12.4437334134735
"IL","Peoria County",17143,2017,"Soybeans",81.95,"perc_ct",5.05295241477358
"IL","Peoria County",17143,2018,"Corn",82.01,"perc_ct",33.0495298960217
"IL","Peoria County",17143,2018,"Soybeans",82.01,"perc_ct",14.3743902714283
"IL","Peoria County",17143,2019,"Corn",79.86,"perc_ct",19.9749088037493
"IL","Peoria County",17143,2019,"Soybeans",79.86,"perc_ct",7.90366505567988
"IL","Peoria County",17143,2020,"Corn",82.06,"perc_ct",21.6068014543769
"IL","Peoria County",17143,2020,"Soybeans",82.06,"perc_ct",9.90690677782154
"IL","Peoria County",17143,2021,"Corn",82.01,"perc_ct",26.613068956537
"IL","Peoria County",17143,2021,"Soybeans",82.01,"perc_ct",14.3255959535726
"IL","Perry County",17145,2015,"Corn",66.2,"perc_ct",6.33700083500501
"IL","Perry County",17145,2015,"Soybeans",66.2,"perc_ct",1.77569912367016
"IL","Perry County",17145,2016,"Corn",74.7,"perc_ct",4.89517519751226
"IL","Perry County",17145,2016,"Soybeans",74.7,"perc_ct",1.06084805404552
"IL","Perry County",17145,2017,"Corn",74.31,"perc_ct",2.31164230010464
"IL","Perry County",17145,2017,"Soybeans",74.31,"perc_ct",1.72734802415211
"IL","Perry County",17145,2018,"Corn",71.59,"perc_ct",11.7042970133628
"IL","Perry County",17145,2018,"Soybeans",71.59,"perc_ct",2.59969128466636
"IL","Perry County",17145,2019,"Corn",68.71,"perc_ct",2.13670351647824
"IL","Perry County",17145,2019,"Soybeans",68.71,"perc_ct",0.318704175152118
"IL","Perry County",17145,2020,"Corn",72.43,"perc_ct",4.75142141358089
"IL","Perry County",17145,2020,"Soybeans",72.43,"perc_ct",3.3216948352752
"IL","Perry County",17145,2021,"Corn",70.2,"perc_ct",2.35984983930906
"IL","Perry County",17145,2021,"Soybeans",70.2,"perc_ct",0.842112710499935
"IL","Piatt County",17147,2015,"Corn",96.23,"perc_ct",37.5360215181766
"IL","Piatt County",17147,2015,"Soybeans",96.23,"perc_ct",18.6810964368649
"IL","Piatt County",17147,2016,"Corn",96.13,"perc_ct",18.4256039740953
"IL","Piatt County",17147,2016,"Soybeans",96.13,"perc_ct",9.11018176493352
"IL","Piatt County",17147,2017,"Corn",96.2,"perc_ct",29.4902582146577
"IL","Piatt County",17147,2017,"Soybeans",96.2,"perc_ct",13.9007031702456
"IL","Piatt County",17147,2018,"Corn",96.37,"perc_ct",68.0060766912035
"IL","Piatt County",17147,2018,"Soybeans",96.37,"perc_ct",40.0356906760878
"IL","Piatt County",17147,2019,"Corn",95.89,"perc_ct",12.0222124453281
"IL","Piatt County",17147,2019,"Soybeans",95.89,"perc_ct",7.69926778179187
"IL","Piatt County",17147,2020,"Corn",96.18,"perc_ct",24.0308751537136
"IL","Piatt County",17147,2020,"Soybeans",96.18,"perc_ct",11.9320896139837
"IL","Piatt County",17147,2021,"Corn",95.99,"perc_ct",43.0765340551188
"IL","Piatt County",17147,2021,"Soybeans",95.99,"perc_ct",17.6212278974269
"IL","Pike County",17149,2015,"Corn",78.55,"perc_ct",14.7998206194994
"IL","Pike County",17149,2015,"Soybeans",78.55,"perc_ct",8.16489708090291
"IL","Pike County",17149,2016,"Corn",80.93,"perc_ct",16.569079636981
"IL","Pike County",17149,2016,"Soybeans",80.93,"perc_ct",14.9111275558795
"IL","Pike County",17149,2017,"Corn",81.42,"perc_ct",23.0377515362924
"IL","Pike County",17149,2017,"Soybeans",81.42,"perc_ct",12.963047977379
"IL","Pike County",17149,2018,"Corn",80.84,"perc_ct",47.1987088122315
"IL","Pike County",17149,2018,"Soybeans",80.84,"perc_ct",21.3985076267637
"IL","Pike County",17149,2019,"Corn",76.2,"perc_ct",29.1595496499836
"IL","Pike County",17149,2019,"Soybeans",76.2,"perc_ct",18.486592711487
"IL","Pike County",17149,2020,"Corn",81.76,"perc_ct",24.8231936972235
"IL","Pike County",17149,2020,"Soybeans",81.76,"perc_ct",16.559201221447
"IL","Pike County",17149,2021,"Corn",82.01,"perc_ct",44.4377342773784
"IL","Pike County",17149,2021,"Soybeans",82.01,"perc_ct",25.3740358937623
"IL","Pope County",17151,2015,"Corn",88.41,"perc_ct",10.4746939459284
"IL","Pope County",17151,2015,"Soybeans",88.41,"perc_ct",5.96367204573563
"IL","Pope County",17151,2016,"Corn",89.23,"perc_ct",5.33386362400988
"IL","Pope County",17151,2016,"Soybeans",89.23,"perc_ct",4.52933212628482
"IL","Pope County",17151,2017,"Corn",95.27,"perc_ct",8.48425299896025
"IL","Pope County",17151,2017,"Soybeans",95.27,"perc_ct",5.17793904162511
"IL","Pope County",17151,2018,"Corn",93.62,"perc_ct",9.94424325448562
"IL","Pope County",17151,2018,"Soybeans",93.62,"perc_ct",4.88687116510621
"IL","Pope County",17151,2019,"Corn",88.83,"perc_ct",7.34401165518464
"IL","Pope County",17151,2019,"Soybeans",88.83,"perc_ct",1.92861051960397
"IL","Pope County",17151,2020,"Corn",101.44,"perc_ct",6.7822789760711
"IL","Pope County",17151,2020,"Soybeans",101.44,"perc_ct",2.24617985249244
"IL","Pope County",17151,2021,"Corn",98.11,"perc_ct",4.90517696781377
"IL","Pope County",17151,2021,"Soybeans",98.11,"perc_ct",2.5275229364976
"IL","Pulaski County",17153,2015,"Corn",67.13,"perc_ct",12.3882363595662
"IL","Pulaski County",17153,2015,"Soybeans",67.13,"perc_ct",0.910586031106375
"IL","Pulaski County",17153,2016,"Corn",66.6,"perc_ct",10.9048299783478
"IL","Pulaski County",17153,2016,"Soybeans",66.6,"perc_ct",7.04814132949401
"IL","Pulaski County",17153,2017,"Corn",68.22,"perc_ct",2.59464276602031
"IL","Pulaski County",17153,2017,"Soybeans",68.22,"perc_ct",1.63709517187118
"IL","Pulaski County",17153,2018,"Corn",67.61,"perc_ct",12.4386777508171
"IL","Pulaski County",17153,2018,"Soybeans",67.61,"perc_ct",3.97943531098477
"IL","Pulaski County",17153,2019,"Corn",59.17,"perc_ct",2.07488276644281
"IL","Pulaski County",17153,2019,"Soybeans",59.17,"perc_ct",0.650481264000195
"IL","Pulaski County",17153,2020,"Corn",68.24,"perc_ct",0.917555986010271
"IL","Pulaski County",17153,2020,"Soybeans",68.24,"perc_ct",1.48043710666184
"IL","Pulaski County",17153,2021,"Corn",66.05,"perc_ct",2.39725455853305
"IL","Pulaski County",17153,2021,"Soybeans",66.05,"perc_ct",0.272509104605391
"IL","Putnam County",17155,2015,"Corn",129.9,"perc_ct",10.958100585109
"IL","Putnam County",17155,2015,"Soybeans",129.9,"perc_ct",7.3557575699849
"IL","Putnam County",17155,2016,"Corn",130.14,"perc_ct",14.8642965714945
"IL","Putnam County",17155,2016,"Soybeans",130.14,"perc_ct",16.4957008417261
"IL","Putnam County",17155,2017,"Corn",130.68,"perc_ct",17.4160167566554
"IL","Putnam County",17155,2017,"Soybeans",130.68,"perc_ct",12.6745209136895
"IL","Putnam County",17155,2018,"Corn",130.94,"perc_ct",18.9455612138757
"IL","Putnam County",17155,2018,"Soybeans",130.94,"perc_ct",8.75514408332691
"IL","Putnam County",17155,2019,"Corn",125.04,"perc_ct",21.6288723558435
"IL","Putnam County",17155,2019,"Soybeans",125.04,"perc_ct",10.084296900797
"IL","Putnam County",17155,2020,"Corn",129.86,"perc_ct",21.3677542418514
"IL","Putnam County",17155,2020,"Soybeans",129.86,"perc_ct",11.6146593031145
"IL","Putnam County",17155,2021,"Corn",129.07,"perc_ct",39.8873483349958
"IL","Putnam County",17155,2021,"Soybeans",129.07,"perc_ct",17.8076506140389
"IL","Randolph County",17157,2015,"Corn",57.86,"perc_ct",18.1483845044797
"IL","Randolph County",17157,2015,"Soybeans",57.86,"perc_ct",6.74958347597076
"IL","Randolph County",17157,2016,"Corn",62.9,"perc_ct",11.1174847121171
"IL","Randolph County",17157,2016,"Soybeans",62.9,"perc_ct",6.72148612028489
"IL","Randolph County",17157,2017,"Corn",63.12,"perc_ct",5.93915140237822
"IL","Randolph County",17157,2017,"Soybeans",63.12,"perc_ct",5.86404097056229
"IL","Randolph County",17157,2018,"Corn",61.07,"perc_ct",11.920500312396
"IL","Randolph County",17157,2018,"Soybeans",61.07,"perc_ct",9.57541969208529
"IL","Randolph County",17157,2019,"Corn",53.82,"perc_ct",1.7219675782288
"IL","Randolph County",17157,2019,"Soybeans",53.82,"perc_ct",0.303926158751177
"IL","Randolph County",17157,2020,"Corn",62.29,"perc_ct",10.6007223228944
"IL","Randolph County",17157,2020,"Soybeans",62.29,"perc_ct",3.58710643913471
"IL","Randolph County",17157,2021,"Corn",60.21,"perc_ct",11.6407887042942
"IL","Randolph County",17157,2021,"Soybeans",60.21,"perc_ct",9.83285632348237
"IL","Richland County",17159,2015,"Corn",91.89,"perc_ct",11.3447906000821
"IL","Richland County",17159,2015,"Soybeans",91.89,"perc_ct",2.48139001127311
"IL","Richland County",17159,2016,"Corn",90.82,"perc_ct",3.68770409812615
"IL","Richland County",17159,2016,"Soybeans",90.82,"perc_ct",1.60038671831709
"IL","Richland County",17159,2017,"Corn",92.05,"perc_ct",2.01194763227928
"IL","Richland County",17159,2017,"Soybeans",92.05,"perc_ct",0.676660008023897
"IL","Richland County",17159,2018,"Corn",91.29,"perc_ct",34.8546210115453
"IL","Richland County",17159,2018,"Soybeans",91.29,"perc_ct",11.9378904728703
"IL","Richland County",17159,2019,"Corn",88.81,"perc_ct",2.48291183505925
"IL","Richland County",17159,2019,"Soybeans",88.81,"perc_ct",0.2917676000883
"IL","Richland County",17159,2020,"Corn",91.71,"perc_ct",11.1167028718632
"IL","Richland County",17159,2020,"Soybeans",91.71,"perc_ct",21.5345261966037
"IL","Richland County",17159,2021,"Corn",90.57,"perc_ct",13.4896580108888
"IL","Richland County",17159,2021,"Soybeans",90.57,"perc_ct",13.466010966978
"IL","Rock Island County",17161,2015,"Corn",82.44,"perc_ct",8.65359625246315
"IL","Rock Island County",17161,2015,"Soybeans",82.44,"perc_ct",3.5664050673078
"IL","Rock Island County",17161,2016,"Corn",82.68,"perc_ct",20.9733044216125
"IL","Rock Island County",17161,2016,"Soybeans",82.68,"perc_ct",9.35247829132278
"IL","Rock Island County",17161,2017,"Corn",82.94,"perc_ct",9.97148955003493
"IL","Rock Island County",17161,2017,"Soybeans",82.94,"perc_ct",2.7507250857235
"IL","Rock Island County",17161,2018,"Corn",83.21,"perc_ct",22.677014193235
"IL","Rock Island County",17161,2018,"Soybeans",83.21,"perc_ct",12.4827460069785
"IL","Rock Island County",17161,2019,"Corn",76.91,"perc_ct",10.7114309088297
"IL","Rock Island County",17161,2019,"Soybeans",76.91,"perc_ct",5.46729380735948
"IL","Rock Island County",17161,2020,"Corn",81.92,"perc_ct",9.85590109602304
"IL","Rock Island County",17161,2020,"Soybeans",81.92,"perc_ct",2.23262747626071
"IL","Rock Island County",17161,2021,"Corn",83.65,"perc_ct",11.0060176497604
"IL","Rock Island County",17161,2021,"Soybeans",83.65,"perc_ct",5.1946664989145
"IL","Saline County",17165,2015,"Corn",83.82,"perc_ct",14.5923443841708
"IL","Saline County",17165,2015,"Soybeans",83.82,"perc_ct",5.2606882379973
"IL","Saline County",17165,2016,"Corn",84.44,"perc_ct",12.158237392397
"IL","Saline County",17165,2016,"Soybeans",84.44,"perc_ct",7.15827016017205
"IL","Saline County",17165,2017,"Corn",85.9,"perc_ct",10.7933604095695
"IL","Saline County",17165,2017,"Soybeans",85.9,"perc_ct",3.69208526727942
"IL","Saline County",17165,2018,"Corn",85.67,"perc_ct",28.1099208017189
"IL","Saline County",17165,2018,"Soybeans",85.67,"perc_ct",18.0416479154949
"IL","Saline County",17165,2019,"Corn",77.52,"perc_ct",9.90399914807399
"IL","Saline County",17165,2019,"Soybeans",77.52,"perc_ct",5.27594805407684
"IL","Saline County",17165,2020,"Corn",86.07,"perc_ct",26.7691495890305
"IL","Saline County",17165,2020,"Soybeans",86.07,"perc_ct",16.8410084930205
"IL","Saline County",17165,2021,"Corn",84.88,"perc_ct",15.7038489656225
"IL","Saline County",17165,2021,"Soybeans",84.88,"perc_ct",10.755821127769
"IL","Sangamon County",17167,2015,"Corn",74.11,"perc_ct",15.0508415336735
"IL","Sangamon County",17167,2015,"Soybeans",74.11,"perc_ct",15.4100481457696
"IL","Sangamon County",17167,2016,"Corn",74.2,"perc_ct",22.1252987195833
"IL","Sangamon County",17167,2016,"Soybeans",74.2,"perc_ct",40.3627591669672
"IL","Sangamon County",17167,2017,"Corn",74.37,"perc_ct",51.3005757405014
"IL","Sangamon County",17167,2017,"Soybeans",74.37,"perc_ct",32.8283384171807
"IL","Sangamon County",17167,2018,"Corn",74.41,"perc_ct",58.7781633747293
"IL","Sangamon County",17167,2018,"Soybeans",74.41,"perc_ct",34.8935528852089
"IL","Sangamon County",17167,2019,"Corn",74.29,"perc_ct",27.2909337669243
"IL","Sangamon County",17167,2019,"Soybeans",74.29,"perc_ct",15.1123880153455
"IL","Sangamon County",17167,2020,"Corn",74.33,"perc_ct",36.6180604777189
"IL","Sangamon County",17167,2020,"Soybeans",74.33,"perc_ct",28.885920706491
"IL","Sangamon County",17167,2021,"Corn",74.27,"perc_ct",63.5430990292969
"IL","Sangamon County",17167,2021,"Soybeans",74.27,"perc_ct",45.5675399668678
"IL","Schuyler County",17169,2015,"Corn",70.34,"perc_ct",3.43236348829171
"IL","Schuyler County",17169,2015,"Soybeans",70.34,"perc_ct",1.04408008237993
"IL","Schuyler County",17169,2016,"Corn",71.59,"perc_ct",3.52811982552644
"IL","Schuyler County",17169,2016,"Soybeans",71.59,"perc_ct",2.31401453414639
"IL","Schuyler County",17169,2017,"Corn",72.08,"perc_ct",14.423902882885
"IL","Schuyler County",17169,2017,"Soybeans",72.08,"perc_ct",4.78502544360113
"IL","Schuyler County",17169,2018,"Corn",72.35,"perc_ct",38.1964309532093
"IL","Schuyler County",17169,2018,"Soybeans",72.35,"perc_ct",7.96117759182988
"IL","Schuyler County",17169,2019,"Corn",65.96,"perc_ct",7.97617544048966
"IL","Schuyler County",17169,2019,"Soybeans",65.96,"perc_ct",2.33622931082449
"IL","Schuyler County",17169,2020,"Corn",72.5,"perc_ct",2.95951326845002
"IL","Schuyler County",17169,2020,"Soybeans",72.5,"perc_ct",1.82231323046745
"IL","Schuyler County",17169,2021,"Corn",72.24,"perc_ct",18.3155762845027
"IL","Schuyler County",17169,2021,"Soybeans",72.24,"perc_ct",3.62310577989575
"IL","Scott County",17171,2015,"Corn",74.15,"perc_ct",7.70773510843185
"IL","Scott County",17171,2015,"Soybeans",74.15,"perc_ct",5.46119542260178
"IL","Scott County",17171,2016,"Corn",74.97,"perc_ct",3.35464138221186
"IL","Scott County",17171,2016,"Soybeans",74.97,"perc_ct",1.58794539661315
"IL","Scott County",17171,2017,"Corn",75.13,"perc_ct",22.133570629735
"IL","Scott County",17171,2017,"Soybeans",75.13,"perc_ct",4.87340825018927
