state,county,year,crop_name,perc_eval,variable,value
illinois,washington,2017,Corn,97.67,perc_ct,3.612937641
illinois,washington,2017,Soybeans,67.04,perc_ct,0.923027766
illinois,washington,2018,Corn,92.47,perc_ct,28.45183613
illinois,washington,2018,Soybeans,63.96,perc_ct,12.79869495
illinois,washington,2019,Corn,94.33,perc_ct,3.808095015
illinois,washington,2019,Soybeans,64.25,perc_ct,1.122940518
illinois,washington,2020,Corn,95.27,perc_ct,7.079151025
illinois,washington,2020,Soybeans,62.87,perc_ct,11.53854617
illinois,washington,2021,Corn,92.61,perc_ct,2.209281552
illinois,washington,2021,Soybeans,59.94,perc_ct,3.041533007
illinois,wayne,2015,Corn,NA,perc_ct,6.227592675
illinois,wayne,2015,Soybeans,97.88,perc_ct,2.219730298
illinois,wayne,2016,Corn,NA,perc_ct,5.033905121
illinois,wayne,2016,Soybeans,91.28,perc_ct,1.732473784
illinois,wayne,2017,Corn,98.07,perc_ct,3.406836755
illinois,wayne,2017,Soybeans,93.33,perc_ct,1.523472004
illinois,wayne,2018,Corn,92.04,perc_ct,22.87156913
illinois,wayne,2018,Soybeans,89.26,perc_ct,10.45701509
illinois,wayne,2019,Corn,NA,perc_ct,5.818714822
illinois,wayne,2019,Soybeans,86.81,perc_ct,2.791292706
illinois,wayne,2020,Corn,91.47,perc_ct,9.056714879
illinois,wayne,2020,Soybeans,85.73,perc_ct,7.399218692
illinois,wayne,2021,Corn,NA,perc_ct,15.48745673
illinois,wayne,2021,Soybeans,NA,perc_ct,10.78429164
illinois,white,2015,Corn,91.79,perc_ct,7.981501934
illinois,white,2015,Soybeans,93.41,perc_ct,2.431411298
illinois,white,2016,Corn,98.12,perc_ct,9.759031395
illinois,white,2016,Soybeans,86.98,perc_ct,2.86673712
illinois,white,2017,Corn,98.46,perc_ct,7.017936587
illinois,white,2017,Soybeans,87.57,perc_ct,1.454954868
illinois,white,2018,Corn,93.71,perc_ct,27.68886473
illinois,white,2018,Soybeans,84.34,perc_ct,11.17586375
illinois,white,2019,Corn,92.6,perc_ct,13.12597582
illinois,white,2019,Soybeans,87.32,perc_ct,3.670527492
illinois,white,2020,Corn,92.43,perc_ct,19.71782249
illinois,white,2020,Soybeans,86.7,perc_ct,9.677857344
illinois,white,2021,Corn,93.61,perc_ct,10.637292
illinois,white,2021,Soybeans,86.5,perc_ct,6.727137704
illinois,whiteside,2015,Corn,95.18,perc_ct,11.31228203
illinois,whiteside,2015,Soybeans,88.86,perc_ct,9.853404118
illinois,whiteside,2016,Corn,97.62,perc_ct,19.16456076
illinois,whiteside,2016,Soybeans,83.7,perc_ct,12.39886108
illinois,whiteside,2017,Corn,97.86,perc_ct,16.32583974
illinois,whiteside,2017,Soybeans,86.89,perc_ct,13.34978492
illinois,whiteside,2018,Corn,96.52,perc_ct,30.1295878
illinois,whiteside,2018,Soybeans,93.24,perc_ct,29.69729754
illinois,whiteside,2019,Corn,102.2,perc_ct,20.99825227
illinois,whiteside,2019,Soybeans,NA,perc_ct,19.12368078
illinois,whiteside,2020,Corn,100.11,perc_ct,13.63252612
illinois,whiteside,2020,Soybeans,NA,perc_ct,11.83419417
illinois,whiteside,2021,Corn,98.75,perc_ct,23.65113166
illinois,whiteside,2021,Soybeans,93.83,perc_ct,19.54774723
illinois,will,2015,Corn,99.71,perc_ct,10.91235619
illinois,will,2015,Soybeans,99.7,perc_ct,2.372261347
illinois,will,2016,Corn,NA,perc_ct,6.432683205
illinois,will,2016,Soybeans,100.58,perc_ct,1.742958657
illinois,will,2017,Corn,101.53,perc_ct,5.293281423
illinois,will,2017,Soybeans,102.37,perc_ct,1.920465328
illinois,will,2018,Corn,101.88,perc_ct,12.63847046
illinois,will,2018,Soybeans,100.84,perc_ct,3.551047681
illinois,will,2019,Corn,NA,perc_ct,11.02327551
illinois,will,2019,Soybeans,97.48,perc_ct,3.472610036
illinois,will,2020,Corn,101.84,perc_ct,4.52954932
illinois,will,2020,Soybeans,105.93,perc_ct,0.944091946
illinois,will,2021,Corn,102.69,perc_ct,19.74679834
illinois,will,2021,Soybeans,101.48,perc_ct,3.852118922
illinois,williamson,2015,Corn,90.94,perc_ct,10.65864927
illinois,williamson,2015,Soybeans,94.76,perc_ct,1.675960607
illinois,williamson,2016,Corn,90.44,perc_ct,2.640548603
illinois,williamson,2016,Soybeans,90.3,perc_ct,0.600731809
illinois,williamson,2017,Corn,96.65,perc_ct,1.420269594
illinois,williamson,2017,Soybeans,99.44,perc_ct,0.097828171
illinois,williamson,2018,Corn,79.68,perc_ct,1.322472761
illinois,williamson,2018,Soybeans,89.71,perc_ct,0.823229704
illinois,williamson,2019,Corn,92.39,perc_ct,0.927716877
illinois,williamson,2019,Soybeans,NA,perc_ct,1.503025825
illinois,williamson,2020,Corn,88.82,perc_ct,2.334982856
illinois,williamson,2020,Soybeans,91.31,perc_ct,2.636142916
illinois,williamson,2021,Corn,NA,perc_ct,2.141124807
illinois,williamson,2021,Soybeans,NA,perc_ct,0.707050181
illinois,winnebago,2015,Corn,104.05,perc_ct,16.71664561
illinois,winnebago,2015,Soybeans,97.9,perc_ct,9.654384025
illinois,winnebago,2016,Corn,104.24,perc_ct,6.432097153
illinois,winnebago,2016,Soybeans,102.28,perc_ct,2.991115211
illinois,winnebago,2017,Corn,103.34,perc_ct,4.593598865
illinois,winnebago,2017,Soybeans,103.27,perc_ct,2.22734795
illinois,winnebago,2018,Corn,91.25,perc_ct,20.90706966
illinois,winnebago,2018,Soybeans,93.22,perc_ct,12.70722103
illinois,winnebago,2019,Corn,96.89,perc_ct,6.839626515
illinois,winnebago,2019,Soybeans,90.51,perc_ct,2.274870764
illinois,winnebago,2020,Corn,94.66,perc_ct,7.215274799
illinois,winnebago,2020,Soybeans,90.54,perc_ct,2.498852288
illinois,winnebago,2021,Corn,94.22,perc_ct,6.592919706
illinois,winnebago,2021,Soybeans,94.07,perc_ct,4.321566743
illinois,woodford,2015,Corn,92.71,perc_ct,12.11607794
illinois,woodford,2015,Soybeans,94.91,perc_ct,6.163386104
illinois,woodford,2016,Corn,94.79,perc_ct,22.86401963
illinois,woodford,2016,Soybeans,90.76,perc_ct,23.43023295
illinois,woodford,2017,Corn,89.69,perc_ct,30.84605748
illinois,woodford,2017,Soybeans,94.82,perc_ct,13.07801112
illinois,woodford,2018,Corn,94.47,perc_ct,49.00399904
illinois,woodford,2018,Soybeans,97.69,perc_ct,25.18786265
illinois,woodford,2019,Corn,94.17,perc_ct,16.35729903
illinois,woodford,2019,Soybeans,97.36,perc_ct,10.4010292
illinois,woodford,2020,Corn,96.79,perc_ct,25.25977088
illinois,woodford,2020,Soybeans,96.31,perc_ct,11.64638501
illinois,woodford,2021,Corn,96.55,perc_ct,47.57793359
illinois,woodford,2021,Soybeans,96.99,perc_ct,28.960786
illinois,adams,2015,Corn,88.44,perc_cc,2.300345577
illinois,adams,2015,Soybeans,83.82,perc_cc,4.003013755
illinois,adams,2016,Corn,86.29,perc_cc,0.903006179
illinois,adams,2016,Soybeans,84.18,perc_cc,2.29990259
illinois,adams,2017,Corn,90.48,perc_cc,7.296635345
illinois,adams,2017,Soybeans,82.57,perc_cc,11.42676592
illinois,adams,2018,Corn,85.04,perc_cc,3.524979087
illinois,adams,2018,Soybeans,90.48,perc_cc,4.649347921
illinois,adams,2019,Corn,89.75,perc_cc,4.03524867
illinois,adams,2019,Soybeans,85.14,perc_cc,10.42922084
illinois,adams,2020,Corn,88.87,perc_cc,7.196379125
illinois,adams,2020,Soybeans,85.67,perc_cc,5.466706512
illinois,adams,2021,Corn,NA,perc_cc,6.881915382
illinois,adams,2021,Soybeans,NA,perc_cc,7.440824189
illinois,alexander,2015,Corn,NA,perc_cc,1.852342072
illinois,alexander,2015,Soybeans,NA,perc_cc,2.487665912
illinois,alexander,2016,Corn,93.48,perc_cc,6.004773885
illinois,alexander,2016,Soybeans,106.3,perc_cc,4.989314191
illinois,alexander,2017,Corn,89.28,perc_cc,9.482342724
illinois,alexander,2017,Soybeans,109.14,perc_cc,4.139443647
illinois,alexander,2018,Corn,90.27,perc_cc,3.920734503
illinois,alexander,2018,Soybeans,NA,perc_cc,4.382782356
illinois,alexander,2019,Corn,77.27,perc_cc,11.03061231
illinois,alexander,2019,Soybeans,NA,perc_cc,13.33787746
illinois,alexander,2020,Corn,89.21,perc_cc,1.965729591
illinois,alexander,2020,Soybeans,96.7,perc_cc,1.872525306
illinois,alexander,2021,Corn,NA,perc_cc,20.18502951
illinois,alexander,2021,Soybeans,95.76,perc_cc,18.74365269
illinois,bond,2015,Corn,95.3,perc_cc,0.664510328
illinois,bond,2015,Soybeans,84.49,perc_cc,0.281268346
illinois,bond,2016,Corn,NA,perc_cc,3.195261833
illinois,bond,2016,Soybeans,NA,perc_cc,3.807723352
illinois,bond,2017,Corn,94.72,perc_cc,3.633318864
illinois,bond,2017,Soybeans,81.36,perc_cc,6.603323574
illinois,bond,2018,Corn,NA,perc_cc,13.68118218
illinois,bond,2018,Soybeans,79.62,perc_cc,9.866375019
illinois,bond,2019,Corn,95.22,perc_cc,12.15381359
illinois,bond,2019,Soybeans,79.45,perc_cc,24.65006702
illinois,bond,2020,Corn,92.14,perc_cc,4.637958298
illinois,bond,2020,Soybeans,82.08,perc_cc,4.389906529
illinois,bond,2021,Corn,93.39,perc_cc,6.935973642
illinois,bond,2021,Soybeans,79.59,perc_cc,7.131604593
illinois,boone,2015,Corn,105.2,perc_cc,3.235242997
illinois,boone,2015,Soybeans,104.88,perc_cc,1.262207869
illinois,boone,2016,Corn,107.73,perc_cc,0.576263786
illinois,boone,2016,Soybeans,111.09,perc_cc,0.194790017
illinois,boone,2017,Corn,111.76,perc_cc,1.029805597
illinois,boone,2017,Soybeans,107.33,perc_cc,0.511809684
illinois,boone,2018,Corn,99.03,perc_cc,2.39572483
illinois,boone,2018,Soybeans,97.49,perc_cc,2.282510452
illinois,boone,2019,Corn,100.82,perc_cc,2.757385278
illinois,boone,2019,Soybeans,97.97,perc_cc,1.98484971
illinois,boone,2020,Corn,94.69,perc_cc,10.56730163
illinois,boone,2020,Soybeans,97.33,perc_cc,6.740427688
illinois,boone,2021,Corn,97.41,perc_cc,3.599361997
illinois,boone,2021,Soybeans,96.89,perc_cc,2.345051775
illinois,brown,2015,Corn,84.19,perc_cc,1.232697031
illinois,brown,2015,Soybeans,83.12,perc_cc,1.568875112
illinois,brown,2016,Corn,86.97,perc_cc,0.659374154
illinois,brown,2016,Soybeans,78.52,perc_cc,0.898193787
illinois,brown,2017,Corn,85.22,perc_cc,7.209698022
illinois,brown,2017,Soybeans,81.37,perc_cc,8.322399383
illinois,brown,2018,Corn,88.73,perc_cc,4.460178832
illinois,brown,2018,Soybeans,84.92,perc_cc,7.333290615
illinois,brown,2019,Corn,NA,perc_cc,3.361904869
illinois,brown,2019,Soybeans,87.46,perc_cc,10.54093756
illinois,brown,2020,Corn,88.26,perc_cc,5.597741264
illinois,brown,2020,Soybeans,83.28,perc_cc,3.922422464
illinois,brown,2021,Corn,84.34,perc_cc,7.930460104
illinois,brown,2021,Soybeans,85.22,perc_cc,10.31219483
illinois,bureau,2015,Corn,96.33,perc_cc,2.639353205
illinois,bureau,2015,Soybeans,92.2,perc_cc,2.039713699
illinois,bureau,2016,Corn,96.4,perc_cc,0.842845781
illinois,bureau,2016,Soybeans,94.1,perc_cc,1.294503489
illinois,bureau,2017,Corn,97.44,perc_cc,0.915432967
illinois,bureau,2017,Soybeans,94.12,perc_cc,1.25865579
illinois,bureau,2018,Corn,95.8,perc_cc,1.664056891
illinois,bureau,2018,Soybeans,98.75,perc_cc,1.19322045
illinois,bureau,2019,Corn,98.32,perc_cc,3.370950169
illinois,bureau,2019,Soybeans,96.1,perc_cc,4.049786136
illinois,bureau,2020,Corn,99.12,perc_cc,5.865109432
illinois,bureau,2020,Soybeans,93.86,perc_cc,3.391793812
illinois,bureau,2021,Corn,96.65,perc_cc,3.379861212
illinois,bureau,2021,Soybeans,96.48,perc_cc,3.129995033
illinois,calhoun,2015,Corn,80.71,perc_cc,7.158821713
illinois,calhoun,2015,Soybeans,85.02,perc_cc,5.295380775
illinois,calhoun,2016,Corn,NA,perc_cc,2.171950155
illinois,calhoun,2016,Soybeans,NA,perc_cc,1.643938823
illinois,calhoun,2017,Corn,84.63,perc_cc,7.294972199
illinois,calhoun,2017,Soybeans,77.24,perc_cc,5.026644215
illinois,calhoun,2018,Corn,NA,perc_cc,14.99628591
illinois,calhoun,2018,Soybeans,73.21,perc_cc,14.0205542
illinois,calhoun,2019,Corn,85.05,perc_cc,6.174767086
illinois,calhoun,2019,Soybeans,74.02,perc_cc,9.510363524
illinois,calhoun,2020,Corn,80.75,perc_cc,7.743745395
illinois,calhoun,2020,Soybeans,72.97,perc_cc,5.217248002
illinois,calhoun,2021,Corn,83.29,perc_cc,26.58233767
illinois,calhoun,2021,Soybeans,NA,perc_cc,23.87720358
illinois,carroll,2015,Corn,84.94,perc_cc,2.991459245
illinois,carroll,2015,Soybeans,81.18,perc_cc,2.154327346
illinois,carroll,2016,Corn,84.45,perc_cc,0.707959697
illinois,carroll,2016,Soybeans,79.86,perc_cc,0.626518017
illinois,carroll,2017,Corn,83.62,perc_cc,1.100278857
illinois,carroll,2017,Soybeans,78.76,perc_cc,0.442535441
illinois,carroll,2018,Corn,91.52,perc_cc,6.480942689
illinois,carroll,2018,Soybeans,90.38,perc_cc,3.389231299
illinois,carroll,2019,Corn,94.79,perc_cc,2.35008317
illinois,carroll,2019,Soybeans,88.75,perc_cc,1.517182948
illinois,carroll,2020,Corn,91.9,perc_cc,1.952978837
illinois,carroll,2020,Soybeans,91.32,perc_cc,1.976616692
illinois,carroll,2021,Corn,91.23,perc_cc,3.94509277
illinois,carroll,2021,Soybeans,89.93,perc_cc,1.679604528
illinois,cass,2015,Corn,86.92,perc_cc,1.665869916
illinois,cass,2015,Soybeans,82.23,perc_cc,3.183054938
illinois,cass,2016,Corn,87.99,perc_cc,3.11980133
illinois,cass,2016,Soybeans,82.72,perc_cc,3.452858035
illinois,cass,2017,Corn,89.51,perc_cc,6.533073243
illinois,cass,2017,Soybeans,81.95,perc_cc,6.836465341
illinois,cass,2018,Corn,94.29,perc_cc,4.764238017
illinois,cass,2018,Soybeans,96.31,perc_cc,6.343563524
illinois,cass,2019,Corn,98.72,perc_cc,8.716124964
illinois,cass,2019,Soybeans,NA,perc_cc,5.429797304
illinois,cass,2020,Corn,96.18,perc_cc,4.526674734
illinois,cass,2020,Soybeans,93.85,perc_cc,2.997609507
illinois,cass,2021,Corn,97.75,perc_cc,10.86288543
illinois,cass,2021,Soybeans,91.87,perc_cc,8.214108101
illinois,champaign,2015,Corn,97.53,perc_cc,0.401027903
illinois,champaign,2015,Soybeans,97.98,perc_cc,0.229683023
illinois,champaign,2016,Corn,97.59,perc_cc,1.608246423
illinois,champaign,2016,Soybeans,98.74,perc_cc,1.297749395
illinois,champaign,2017,Corn,100.03,perc_cc,3.459544557
illinois,champaign,2017,Soybeans,97.28,perc_cc,2.259496034
illinois,champaign,2018,Corn,97.05,perc_cc,2.321800113
illinois,champaign,2018,Soybeans,102.13,perc_cc,2.176828067
illinois,champaign,2019,Corn,99.48,perc_cc,2.692652121
illinois,champaign,2019,Soybeans,96.7,perc_cc,2.130161178
illinois,champaign,2020,Corn,98.78,perc_cc,0.822360811
illinois,champaign,2020,Soybeans,98.54,perc_cc,0.562522058
illinois,champaign,2021,Corn,98.43,perc_cc,1.284524111
illinois,champaign,2021,Soybeans,98.54,perc_cc,1.520682051
illinois,christian,2015,Corn,95.39,perc_cc,0.034752341
illinois,christian,2015,Soybeans,95.6,perc_cc,0.194817638
illinois,christian,2016,Corn,96.33,perc_cc,2.033529991
illinois,christian,2016,Soybeans,96.28,perc_cc,1.549663085
illinois,christian,2017,Corn,96.6,perc_cc,1.075083184
illinois,christian,2017,Soybeans,96.41,perc_cc,1.923801866
illinois,christian,2018,Corn,96.4,perc_cc,2.324303906
illinois,christian,2018,Soybeans,98.82,perc_cc,1.972525176
illinois,christian,2019,Corn,99.7,perc_cc,2.628714432
illinois,christian,2019,Soybeans,NA,perc_cc,4.357544025
illinois,christian,2020,Corn,98.47,perc_cc,1.902243153
illinois,christian,2020,Soybeans,97.53,perc_cc,0.947817263
illinois,christian,2021,Corn,97.43,perc_cc,0.808434693
illinois,christian,2021,Soybeans,97.27,perc_cc,1.175339351
illinois,clark,2015,Corn,91.96,perc_cc,0.657571924
illinois,clark,2015,Soybeans,90.39,perc_cc,0.433505179
illinois,clark,2016,Corn,NA,perc_cc,1.386382458
illinois,clark,2016,Soybeans,NA,perc_cc,1.35443858
illinois,clark,2017,Corn,92.23,perc_cc,2.989339343
illinois,clark,2017,Soybeans,87.36,perc_cc,2.562415587
illinois,clark,2018,Corn,92.87,perc_cc,10.09212332
illinois,clark,2018,Soybeans,88.54,perc_cc,3.222734131
illinois,clark,2019,Corn,NA,perc_cc,8.332580265
illinois,clark,2019,Soybeans,NA,perc_cc,5.222894016
illinois,clark,2020,Corn,93.8,perc_cc,11.98364845
illinois,clark,2020,Soybeans,88.7,perc_cc,5.908333206
illinois,clark,2021,Corn,92.96,perc_cc,2.797131978
illinois,clark,2021,Soybeans,88.71,perc_cc,1.473428688
illinois,clay,2015,Corn,94.49,perc_cc,2.220959747
illinois,clay,2015,Soybeans,87.84,perc_cc,6.839709491
illinois,clay,2016,Corn,95.84,perc_cc,11.31363318
illinois,clay,2016,Soybeans,84.04,perc_cc,9.73962345
illinois,clay,2017,Corn,96.08,perc_cc,5.342595613
illinois,clay,2017,Soybeans,84.21,perc_cc,10.81908022
illinois,clay,2018,Corn,96.71,perc_cc,10.19738582
illinois,clay,2018,Soybeans,83.76,perc_cc,9.284004388
illinois,clay,2019,Corn,92.68,perc_cc,16.6257415
illinois,clay,2019,Soybeans,88.33,perc_cc,24.82465189
illinois,clay,2020,Corn,95.94,perc_cc,14.89672811
illinois,clay,2020,Soybeans,83.88,perc_cc,11.76378197
illinois,clay,2021,Corn,95.66,perc_cc,7.688543386
illinois,clay,2021,Soybeans,81.98,perc_cc,6.240518828
illinois,clinton,2015,Corn,99.02,perc_cc,2.385129109
illinois,clinton,2015,Soybeans,75.7,perc_cc,2.872695648
illinois,clinton,2016,Corn,100.91,perc_cc,5.358101271
illinois,clinton,2016,Soybeans,74.91,perc_cc,9.029536399
illinois,clinton,2017,Corn,100.82,perc_cc,10.18854195
illinois,clinton,2017,Soybeans,73.99,perc_cc,11.59703608
illinois,clinton,2018,Corn,101.9,perc_cc,13.75863856
illinois,clinton,2018,Soybeans,73.48,perc_cc,14.30910406
illinois,clinton,2019,Corn,110.26,perc_cc,19.30784275
illinois,clinton,2019,Soybeans,75.47,perc_cc,27.66467218
illinois,clinton,2020,Corn,91.97,perc_cc,8.605049
illinois,clinton,2020,Soybeans,74.82,perc_cc,8.272504919
illinois,clinton,2021,Corn,95.01,perc_cc,17.45152759
illinois,clinton,2021,Soybeans,68.84,perc_cc,19.06927493
illinois,coles,2015,Corn,94.12,perc_cc,0.283619251
illinois,coles,2015,Soybeans,94.62,perc_cc,0.201490557
illinois,coles,2016,Corn,NA,perc_cc,2.690472371
illinois,coles,2016,Soybeans,95.91,perc_cc,1.885728309
illinois,coles,2017,Corn,97.3,perc_cc,2.912646588
illinois,coles,2017,Soybeans,97,perc_cc,3.894997127
illinois,coles,2018,Corn,96.23,perc_cc,5.646147327
illinois,coles,2018,Soybeans,97.36,perc_cc,2.956705158
illinois,coles,2019,Corn,96.79,perc_cc,8.631885275
illinois,coles,2019,Soybeans,94.15,perc_cc,4.347137297
illinois,coles,2020,Corn,97.04,perc_cc,1.389775253
illinois,coles,2020,Soybeans,96.94,perc_cc,0.939617857
illinois,coles,2021,Corn,96.3,perc_cc,0.544875683
illinois,coles,2021,Soybeans,NA,perc_cc,0.373291278
illinois,cook,2015,Corn,NA,perc_cc,1.696231689
illinois,cook,2015,Soybeans,NA,perc_cc,2.213609138
illinois,cook,2016,Corn,89.75,perc_cc,2.160065504
illinois,cook,2016,Soybeans,NA,perc_cc,2.616307202
illinois,cook,2017,Soybeans,NA,perc_cc,1.037905496
illinois,cook,2018,Corn,NA,perc_cc,0.611181959
illinois,cook,2018,Soybeans,NA,perc_cc,3.26039758
illinois,cook,2020,Corn,NA,perc_cc,1.968709314
illinois,cook,2020,Soybeans,NA,perc_cc,5.490289016
illinois,cook,2021,Corn,86.03,perc_cc,2.249850168
illinois,cook,2021,Soybeans,99.92,perc_cc,7.951174916
illinois,crawford,2015,Corn,90.7,perc_cc,2.123534502
illinois,crawford,2015,Soybeans,89.8,perc_cc,2.01390573
illinois,crawford,2016,Corn,NA,perc_cc,5.389675018
illinois,crawford,2016,Soybeans,86.67,perc_cc,4.222750492
illinois,crawford,2017,Corn,92,perc_cc,7.84016475
illinois,crawford,2017,Soybeans,84.63,perc_cc,5.608717395
illinois,crawford,2018,Corn,90.08,perc_cc,10.68613451
illinois,crawford,2018,Soybeans,86.62,perc_cc,5.599978033
illinois,crawford,2019,Corn,91.53,perc_cc,18.63868178
illinois,crawford,2019,Soybeans,85.7,perc_cc,18.09738865
illinois,crawford,2020,Corn,92.11,perc_cc,25.83881462
illinois,crawford,2020,Soybeans,86.17,perc_cc,15.70373891
illinois,crawford,2021,Corn,91.8,perc_cc,9.498088405
illinois,crawford,2021,Soybeans,85.85,perc_cc,3.660970501
illinois,cumberland,2015,Corn,97.42,perc_cc,1.290430515
illinois,cumberland,2015,Soybeans,91.94,perc_cc,0.789146797
illinois,cumberland,2016,Corn,94.13,perc_cc,1.170109259
illinois,cumberland,2016,Soybeans,95.29,perc_cc,0.697573667
illinois,cumberland,2017,Corn,97.73,perc_cc,2.021023479
illinois,cumberland,2017,Soybeans,92.94,perc_cc,3.014942984
illinois,cumberland,2018,Corn,NA,perc_cc,8.155444147
illinois,cumberland,2018,Soybeans,94.14,perc_cc,6.206558377
illinois,cumberland,2019,Corn,94.44,perc_cc,8.45556101
illinois,cumberland,2019,Soybeans,92.07,perc_cc,8.339311237
illinois,cumberland,2020,Corn,94.25,perc_cc,7.584930072
illinois,cumberland,2020,Soybeans,93.73,perc_cc,5.030435158
illinois,cumberland,2021,Corn,NA,perc_cc,1.649978149
illinois,cumberland,2021,Soybeans,NA,perc_cc,0.822643326
illinois,dekalb,2015,Corn,95.21,perc_cc,0.443124887
illinois,dekalb,2015,Soybeans,91.96,perc_cc,0.24067497
illinois,dekalb,2016,Corn,95.24,perc_cc,0.079549768
illinois,dekalb,2016,Soybeans,91.95,perc_cc,0.331979079
illinois,dekalb,2017,Corn,96.32,perc_cc,0.172817489
illinois,dekalb,2017,Soybeans,92.69,perc_cc,0.064486293
illinois,dekalb,2018,Corn,98.66,perc_cc,1.003843497
illinois,dekalb,2018,Soybeans,101.76,perc_cc,0.763217353
illinois,dekalb,2019,Corn,103.08,perc_cc,0.57587997
illinois,dekalb,2019,Soybeans,98.49,perc_cc,0.817935546
illinois,dekalb,2020,Corn,99.67,perc_cc,3.525264984
illinois,dekalb,2020,Soybeans,99.35,perc_cc,3.17626461
illinois,dekalb,2021,Corn,99.27,perc_cc,1.352712746
illinois,dekalb,2021,Soybeans,99.55,perc_cc,1.279508419
illinois,dewitt,2015,Corn,98.39,perc_cc,0.018946852
illinois,dewitt,2015,Soybeans,95.8,perc_cc,0.092689238
illinois,dewitt,2016,Corn,98.22,perc_cc,2.440869146
illinois,dewitt,2016,Soybeans,98.23,perc_cc,1.036992718
illinois,dewitt,2017,Corn,98.29,perc_cc,2.111471385
illinois,dewitt,2017,Soybeans,100.4,perc_cc,0.667792908
illinois,dewitt,2018,Corn,96.49,perc_cc,2.491760835
illinois,dewitt,2018,Soybeans,100.45,perc_cc,0.910888997
illinois,dewitt,2019,Corn,NA,perc_cc,0.747972658
illinois,dewitt,2019,Soybeans,NA,perc_cc,1.312432649
illinois,dewitt,2020,Corn,98.63,perc_cc,0.403889834
illinois,dewitt,2020,Soybeans,96.45,perc_cc,0.433583053
illinois,dewitt,2021,Corn,96.38,perc_cc,0.616920168
illinois,dewitt,2021,Soybeans,97.71,perc_cc,1.040756035
illinois,douglas,2015,Corn,97.94,perc_cc,0.803013139
illinois,douglas,2015,Soybeans,99.58,perc_cc,0.589001256
illinois,douglas,2016,Corn,96.82,perc_cc,1.851646646
illinois,douglas,2016,Soybeans,98.86,perc_cc,2.090485808
illinois,douglas,2017,Corn,98.24,perc_cc,3.926703757
illinois,douglas,2017,Soybeans,98.37,perc_cc,2.240669349
illinois,douglas,2018,Corn,100.32,perc_cc,4.460629645
illinois,douglas,2018,Soybeans,101.81,perc_cc,3.575641674
illinois,douglas,2019,Corn,100.93,perc_cc,5.888618583
illinois,douglas,2019,Soybeans,99.41,perc_cc,2.485097061
illinois,douglas,2020,Corn,100.87,perc_cc,1.234070628
illinois,douglas,2020,Soybeans,99.71,perc_cc,1.008372913
illinois,douglas,2021,Corn,NA,perc_cc,1.302274326
illinois,douglas,2021,Soybeans,NA,perc_cc,0.957664319
illinois,dupage,2015,Soybeans,NA,perc_cc,1.028849872
illinois,dupage,2019,Corn,NA,perc_cc,0.658323671
illinois,dupage,2020,Corn,NA,perc_cc,1.195590094
illinois,dupage,2020,Soybeans,NA,perc_cc,6.049742918
illinois,dupage,2021,Corn,NA,perc_cc,3.20057205
illinois,edgar,2015,Corn,92.2,perc_cc,0.654319066
illinois,edgar,2015,Soybeans,92.31,perc_cc,0.40913607
illinois,edgar,2016,Corn,94.04,perc_cc,3.838449181
illinois,edgar,2016,Soybeans,92.42,perc_cc,2.781196864
illinois,edgar,2017,Corn,94.08,perc_cc,8.373380934
illinois,edgar,2017,Soybeans,93.43,perc_cc,6.758835981
illinois,edgar,2018,Corn,95.7,perc_cc,6.235311258
illinois,edgar,2018,Soybeans,95.99,perc_cc,3.800071362
illinois,edgar,2019,Corn,NA,perc_cc,6.33100629
illinois,edgar,2019,Soybeans,96.01,perc_cc,2.44458113
illinois,edgar,2020,Corn,97.57,perc_cc,4.035648037
illinois,edgar,2020,Soybeans,95.57,perc_cc,2.067178302
illinois,edgar,2021,Corn,96.47,perc_cc,1.62270655
illinois,edgar,2021,Soybeans,96.18,perc_cc,0.922881964
illinois,edwards,2015,Corn,NA,perc_cc,4.04156982
illinois,edwards,2015,Soybeans,NA,perc_cc,2.399610404
illinois,edwards,2016,Corn,91.09,perc_cc,23.95790893
illinois,edwards,2016,Soybeans,84.11,perc_cc,15.1948101
illinois,edwards,2017,Corn,96.22,perc_cc,14.85354326
illinois,edwards,2017,Soybeans,85.11,perc_cc,10.58053318
illinois,edwards,2018,Corn,87.05,perc_cc,18.31121328
illinois,edwards,2018,Soybeans,84.15,perc_cc,5.830712932
illinois,edwards,2019,Corn,NA,perc_cc,30.23267755
illinois,edwards,2019,Soybeans,NA,perc_cc,38.33927419
illinois,edwards,2020,Corn,88.7,perc_cc,19.19439348
illinois,edwards,2020,Soybeans,77.76,perc_cc,10.2156568
illinois,edwards,2021,Corn,85.22,perc_cc,27.31513703
illinois,edwards,2021,Soybeans,79.12,perc_cc,16.61433905
illinois,effingham,2015,Corn,90.73,perc_cc,1.419500295
illinois,effingham,2015,Soybeans,87.78,perc_cc,1.483468114
illinois,effingham,2016,Corn,91.27,perc_cc,1.940120931
illinois,effingham,2016,Soybeans,85.23,perc_cc,1.555885021
illinois,effingham,2017,Corn,88.4,perc_cc,3.796245169
illinois,effingham,2017,Soybeans,85.45,perc_cc,5.265903617
illinois,effingham,2018,Corn,92.87,perc_cc,8.311690229
illinois,effingham,2018,Soybeans,88.57,perc_cc,5.589731984
illinois,effingham,2019,Corn,92.81,perc_cc,15.34553899
illinois,effingham,2019,Soybeans,88.58,perc_cc,20.37893806
